QA_text,Category
"##Question: 외제차의 차량연식 기준이 어떻게 되는지 알려줘? ##Answer: ·신차 및 중고차: 최초등록일 기준(단, 주행거리가 “0” 이면 출고일로 적용)·중고차 수입: 자동차수입면장에 기재된 모델연식을 적용함* 사고시 수리성, 손상성에 영향이 있어 중고차를 최초 등록일 기준으로 하게 되면 본래 취지에 위반예) 미국에서 03년 출고, 09년 수입, 최초등록한 외제차? 03년식 적용","자동차보험"
"##Question: 차량연식 특이사항 알려줘? ##Answer: 역수입 국산차: 차량등록증에 기재되어 있는 모델연식 적용전시차량: 최초 차량등록 기준이 아닌 모델연식 적용","자동차보험"
"##Question: 차량 모델연도를 찾는 방법 알려줘? ##Answer: 현 책임개시보다 차량의 모델연도가 미래라서 입력이 안되는 경우에는 설계의 차량연식은차량의 등록일자 기준으로 2017년 입력하시고 모델연식을 2018으로 입력하시면 됩니다. 연말에 출고되어 2018년에 등록되는 차의 17년 책임개시 설계 시에는 위 방법으로 진행하시고, 2018년갱신 시에는 연식 2018년으로 진행하시면 됩니다. 예를들어 보험개시일은 2017.12.31일인데 최초 등록일이 2018.1.2일이라면 2017년 계약은 2017A로 2018년 갱신계약은 2018B로 하시면 됩니다.※ 자동차관리법 시행령 제3조(자동차의 차령 기산일) [개정 2001.3.17]제작연도에 등록된 자동차: 최초의 신규등록일제작연도에 등록되지 아니한 자동차: 제작연도의 말일","자동차보험"
"##Question: 차량연식이 개발원과 다를때 인수요청 방법 알려줘? ##Answer: 개발원 등록정보에 등록된 차량연식과 현 설계의 차량연식이 상이한 경우입니다. 2003년 6월 30일 이전 출고차량은 등록증상 연식 적용, 2003년 7월 1일이후 출고차량은 최초 등록일기준으로 연식을 적용하면 됩니다. 단, 해외운행 중고 외제차일 경우2003년 7월 1일 이후 출고차량이라 할지라도 등록증상 연식을 입력하시면 됩니다.","자동차보험"
"##Question: 차량모델등급이란?? ##Answer: 보험개발원이 수리성·손상성에 따른 차량모델별 손해율 차이에 근거하여, 보험료 형평성을 유지하기 위해 매년 또는 필요시 조정, 반영하는 등급임·자가용 승용(다목적1종 제외) 차량의 자차(차대차, 자차단독특약)에만 적용됨 (‘18년 기준 1~26등급으로 구분되어 있음)·보험개발원이 선정하여 조정하므로, 14.1월부터 모든 보험사가 동일하게 변경됨 단, 모델등급별 적용률은 각 보험사에서 정하여 社別차이 있음","자동차보험"
"##Question: 차량가액 알려줘? ##Answer: 차량가액은 부가가치세 포함 (즉, 차량등록증 출고가액 × 1.1)","자동차보험"
"##Question: 차량가액 입력방법 알려줘? ##Answer: ① 차량내역이 정규차명코드 상 모델과 일치하는 경우: 해당차량가액 적용② 차량내역이 정규차명코드 상 모델과 일치하지 않는 경우: 다음 두 가지 중 선택 단, 차량가액을 확인할 수 있는 서류를 첨부해야 함해당 모델과 가장 유사한 정규차명코드 사용 후 차량가액 수정사유 및 실제 차량가액 입력임시차명코드 사용 후 차량가액 별도 입력하는 방법* 단, 국산승용(다목적승용제외)은 임시차명코드 사용불가","자동차보험"
"##Question: 차량가액 확인 가능 서류? ##Answer: ·신차: 세금계산서, 매매계약서, 판매 브로셔, 제조사 공식 홈페이지 내 판매가·중고차: 등록증(출고/취득가액), 매매계약서, 수입신고필증 등","자동차보험"
"##Question: 할인 받아 구입한 자동차의 차량가액 알려줘? ##Answer: 판매가 3,000만원인 차량을 할인하여 2,500만원에 구입했다면 (세금계산서상에도 2,500만원으로 기재되어 있음)→ 시가가 아니라 일시적 할인으로 구입한 것이므로 차량가액은 3,000만원임※ 고객이 구입가 한도내에서 보상받기를 원한다면 일부보험(차량가액은 3,000만원, 차량가입금액은 2,500만원)으로 가입할 수 있음※ 일부보험은 보험가액의 60%이상 부보해야 하고 전손시 보험가입금액한도로 보상이 되므로 저렴한 보험료 안내를 목적으로 계약자와 사전 협의없이 처리하지 않도록 주의!","자동차보험"
"##Question: 장애인 차량의 차량가액 알려줘? ##Answer: 정규차명코드로 설계가능하나 맞는 차명코드가 없다면 유사 정규차명코드를 사용하고 차량가액은 수정,자동차보험
"##Question: 중고차 차량가액 알려줘? ##Answer: 해당 모델과 가장 유사한 정규차명코드 사용 후 차량가액 수정사유 및 실제 차량가액 입력신차가액 × 경과월수에 따른 표준감가상각잔존율","자동차보험"
"##Question: 내용년수 의미 알려줘? ##Answer: 경제적으로 사용될 수 있는 연수 (정확한 측정 불가하여, 세법에 의해 정함)즉 고정자산이 더 이상 사용할 수 없어 파기될 때까지의 이용기간 또는 사용 예정기간내용년수는 용도 및 차종에 따라 상이하며,‘12년 2분기 이후 자가용 차종의 내용년수는 변경된 기준으로 적용","자동차보험"
"##Question: 일부담보, 차량가액의 몇 프로까지 설정 가능한지 알려줘? ##Answer: 일부담보는 차량가액의 60%까지 설정 가능합니다.","자동차보험"
"##Question: 최저공제금 선택 알려줘? ##Answer: 자차 보험료 + 공제금 + α(10만원) < 자차가입금액위와 같은 산식을 만족하는 공제금을 선택하시는 게 좋습니다. 최소한의 보험혜택을 볼 수 있는 수준을 안내해 드리는 것이며 강제사항은 아닙니다.","자동차보험"
"##Question: 특수작업용자동차에는 어떤 종류가 있는지 알려줘? ##Answer: 사람 또는 화물을 운반하는 구조를 가지지 않고 특수작업을 하는 구조를 가진 자동차로서 차량번호 주로 ‘98, 99’ 이고 고소작업차/사다리차/렉카 등이 있습니다","자동차보험"
"##Question: 특정용도자동차에는 어떤 종류가 있는지 알려줘? ##Answer: 특정한 용도에 사용되는 자동차로서 차명을 확인할 수 있는 차량등록증을 첨부해야 합니다. (이동진료차, 이동도서관차, 채혈차, 방송중계차, 혈액수송차, 검사측정차, 현금수송차, 방역차, 소독차, 이동 우편차, 영화촬영차, 이동판매차, 충전차, 배전차, 발전차 등)","자동차보험"
"##Question: 9종건설기계, 일반건설기계 알려줘? ##Answer: 9종 건설기계는 의무보험 가입대상 차량이고, 일반건설기계는 의무보험 강제가입 대상이 아닙니다. 아래 내용을 참고하세요. ","자동차보험"
"##Question: 소방차 차종은 모두 특정용도 알려줘? ##Answer: 승용, 승합 및 1톤 이하 화물은 해당차종을 적용하고, 이외의 차량은 특정용도로 적용합니다.","자동차보험"
"##Question: 덤프트레일러는 차종 알려줘? ##Answer: 차량번호 가운데 숫자가 06이면 덤프(건설기계)이고, 80~97번이면 화물(트레일러)입니다.","자동차보험"
"##Question: 사다리차 차종 알려줘? ##Answer: 차량번호가 98, 99번이면 특수작업용, 그 외에는 화물차종입니다 단 트랙터, 트레일러는 차량번호가 98번이라도 화물 차종입니다.","자동차보험"
"##Question: 차번호가 서울82바1234인 경우 차종 알려줘? ##Answer: 차량번호 가운데 숫자가 06이면 덤프(건설기계)이고, 80~97번이면 화물(트레일러)입니다.(과거차량번호 7,8)","자동차보험"
"##Question: 목욕차량 차종 알려줘? ##Answer: 목욕차량 차종은 특정용도차량이며, 이동목욕차의 경우 특수장비요율 부과대상입니다.","자동차보험"
"##Question: 살수차 차종 알려줘? ##Answer: 살수차 차종은 화물이며, 통상 물을 운반하는 차량에 부과하는 특별요율은 없습니다.","자동차보험"
"##Question: 트레일러는 어떤 차종으로 설계해야 하는지 알려줘? ##Answer: 트레일러는 차종을 화물로 설계하시면 됩니다. 트레일러는 자차담보만 가입하시면 되고, 수반차 요율을 적용하며 등록가능한 트레일러인지 확인하셔야 합니다.(신규가입시 등록증 필첨) 단, 숙식 가능한 캠핑트레일러의 경우 (차량번호 70번대 차종) 캠핑카로  가입됩니다.","자동차보험"
"##Question: 음식물 쓰레기수거차와 음식물 쓰레기 용기세척차량의 차종은 동일한지 알려줘? ##Answer: 아니요, 음식물 쓰레기 수거차는 화물차종이지만 음식물 쓰레기 용기세척차량은 특수작업용 자동차로 적용됩니다.","자동차보험"
"##Question: 철구조물과 천막, 방송장비 담보하여 자차 보상 받을 수 있는지 알려줘? ##Answer: 차량에 고정된 장치가 아니라 구조물로 탈부착이 가능하기 때문에 자차담보 가입대상이 아닙니다.","자동차보험"
"##Question: 선거유세용 차량은 차종을 어떻게 적용해야 하는지 알려줘? ##Answer: 선거유세용도로 사용해도 차량운행의 주목적, 차량형태까지 바뀐 것은 아닙니다. 적재톤수에 맞게 화물차량의 고유 용도인 화물로 가입해야 합니다.","자동차보험"
"##Question: 벤텍라쿤팝 5인승으로 개조 등록 시 차종 알려줘? ##Answer: 최초 등록 시 차종을 적용하여 승용 짚차를 적용합니다.","자동차보험"
"##Question: 22인승 프리미엄 고속버스는 차종을 어떻게 적용해야 하는지 알려줘? ##Answer: 22인승이라고 하더라도 대형고속버스로 적용합니다.","자동차보험"
"##Question: 압축천연가스 연료방식의 차량의 차량연료형태를 어떻게 적용해야 하는지 알려줘? ##Answer: 연료가 가스인 차량은 차량 연료형태 분류시 LPG/LPI로 분류하시면 됩니다.","자동차보험"
"##Question: 구급차 차종 알려줘? ##Answer: 최초등록시점의 인승을 기준으로 적용합니다.(11인승 스타렉스를 6인승 구급차로 구조변경한 경우: 11인승 구급차 적용)* 주의 : 11인승 스타렉스를 6인승으로 구조변경하여 장애인운송용으로 사용시 구조변경 후 기준 적용","자동차보험"
"##Question: 현금수송차 차종 알려줘? ##Answer: 용도가 바뀐 경우는 바뀐 용도를 기준으로 적용합니다. 차량을 개조해 현금수송용으로 사용하는 경우 차종은 특정용도 입니다.","자동차보험"
"##Question: 배기량 구조변경 차종 알려줘? ##Answer: 승용은 배기량에 의해 차종을 구분하므로 구조변경 후 차종을 적용합니다.","자동차보험"
"##Question: 신차로 탑을 장착하여 적재량이 변경된 경우 차종 알려줘? ##Answer: 구조변경 후 최초등록하는 경우, 최초등록 시 적재량인 700kg 기준, 즉 4종 화물로 적용합니다. ","자동차보험"
"##Question: 4.5톤 화물로 등록후 구조변경하여 2.5톤이 된 경우 차종 알려줘? ##Answer: 최초 등록 시의 톤수를 기준으로 적용합니다. 등록시 4.5톤이면 이후에 구조변경으로 톤수가 조정되었더라도 2종 화물입니다.","자동차보험"
"##Question: 자동차 보험종목 알려줘요 ##Answer: 개인용 업무용 영업용 기타상품으로 구분","자동차보험"
"##Question: 공동물건으로 가입하려면 어떻게 설계하며 되나요?? ##Answer: 공동물건은 가입설계 단계 중 1. 고객정보/ 상품 선택 에서 선택하여 진행할 수 있습니다.","자동차보험"
"##Question: 자동차 부속품 의미 알려줘? ##Answer: 자동차 외관을 변경시키지 않으면서 차의 기능을 향상시키기 위해 부착하는 것전산에서 선택 가능한 부속품의 종류: 블랙박스, 선루프, 네비게이션, ABS, 알류미늄휠, 오토매틱, 에어백(+조수석), 에어백(운전석), 패키지스페셜팩, 에어컨, CD플레이어 , 보조범퍼, 파워스티어링, 차내장착식 TV, 가죽시트, 열선시트, 후방탐지기, 오디오장치, 칼라유리, 이모빌라이저 (모젠), 카스테레오, 장착식음성장치, 무선전화기, 기타부속품","자동차보험"
"##Question: 차형태 의미 알려줘? ##Answer: 적재물 운반 등을 위해 자동차 외관을 변경시켜 차의 기능을 향상시키는 것전산에서 선택 가능한 부속품의 종류: 밴, 패널, 냉동, 냉장, 탱크로리, 적재함 높인 것, 일반탑, 보냉탑, 윙바디, 하드탑, 소프트탑, 사다리, 집게장치, 바구니장치, 기중기, 리프트, 활어수족관, 기타차형태","자동차보험"
"##Question: 외제차 이모빌라이져 입력 방법 알려줘? ##Answer: 외제차는 대부분 이모빌라이저가 기본 장착되어 있으므로 부속품 장착여부만 체크하시고 부속품 가액을 따로 입력할 필요는 없습니다.","자동차보험"
"##Question: 소모성 부속품 담보 가능 여부 알려줘? ##Answer: 썬팅, 래핑, 유리막코팅 등은 담보 제한대상입니다. 해당 부속품은 휘발성,또는 소모성 부속품에 해당하므로 차의 기능을 향상시키기 위해 장착되는 부속품의 속성과는 차이가 있어 담보는 제한하고 있습니다. ※ 유사항목: 카스킨, 도색, PPF 필름 등","자동차보험"
"##Question: 기계장치 부속품 적용 범위 알려줘? ##Answer: 방송기기(녹음, 송출 등), 의료장비 등 정밀기계에만 적용","자동차보험"
"##Question: 공동물건 블랙박스특약 가입 여부 알려줘? ##Answer: 불가합니다. 2018.3월 현재까지도 공동물건에는 블랙박스 특약이 없습니다.","자동차보험"
"##Question: 블랙박스 중도추가 배서 방법 알려줘? ##Answer: 변경유형 블랙박스를 선택하고 변경기준일은 인수요청 당일이 되어야 합니다.(소급불가),자동차보험
"##Question: 사고로 파손된 블랙박스 보상 가능 여부? ##Answer: 블랙박스를 자차 부속품에 포함한 경우 보상가능합니다. ","자동차보험"
"##Question: 하이패스 부속품 담보 가능 여부 알려줘? ##Answer: 하이패스도 부속품으로 담보 가능합니다.","자동차보험"
"##Question: 보험 갱신시 블랙박스 사진 제출 여부 알려줘? ##Answer: 아닙니다. 갱신시에는 취급자가 장착여부 확인 후 탈착을 안 했다면 기존 제출한 사진을 “복사버튼” 을 눌러 제출에 갈음할 수 있습니다.","자동차보험"
"##Question: 블랙박스특약 중도 가입 배서 방법 알려줘? ##Answer: ① 블랙박스가 아예 없었는데 중도에 구입하여 특약을 추가하는 경우 → 블랙박스 배서로 처리② 블랙박스가 있었는데 특약가입을 안 하다가 중도에 가입하는 경우 → 담보특약 배서로 처리","자동차보험"
"##Question: 특별요율 의미 알려줘? ##Answer: 자동차의 구조나 운행용도가 동종차종과 상이한 자동차의 특별 위험에 대해 적용하는 요율로, 설계시 고지하도록 되어 있습니다. 보종, 장치별 차량상세입력사항이 상이하게 유도되며 적용요율도 상이합니다.","자동차보험"
"##Question: 특이차종 특별요율 적용 방법 알려줘? ##Answer: 특별요율 입력은 설계화면 [차량정보]-차량상세입력에서 확인가능합니다.① 고가사다리, 고소작업자동차 등 (기중기장치장착 자동차 → 기중기장치요율)② 캠핑트레일러, 캐라반, 트레일러 등 (수반차 → 수반차요율)③ 보트, 수상오토바이 등 레저견인차량 (레저장비견인 → 레저장비견인요율)④ 너클크레인 등 집게장치 장착차량 (집게장치자동차 → 특수장비요율)","자동차보험"
"##Question: 마일리지 환급금 정산특약 전계약 종료정산 환급금을 갱신보험료에서 차감해서 수납한 경우 수당 알려줘? ##Answer: 수수료는 이전과 동일합니다. 前계약에서 발생한 환급금에 대한 비례수수료는 환수, 갱신계약의 비례수수료 지급 및 성적으로 인정됩니다.예시) 前계약 종료정산 환급금 30만원, 갱신계약 총 보험료 100만원, 前계약 환급금 차감한 보험료 70만원 영수- 정산 환급금 30만원 (비례수수료 차감, 성과 미차감)- 갱신 계약 100만원 (비례수수료 지급, 성과 인정)","자동차보험"
"##Question: 마일리지 환급금 정산특약에서 전계약과 갱신계약 취급자가 다른 경우 수당 알려줘? ##Answer: 전계약 취급자 : 환급금(30만원)의 비례 수수료 환수갱신계약 취급자 : 총 보험료(100만원)의 비례 수수료 지급 및 성적 100만원 모두 인정","자동차보험"
"##Question: 마일리지 환급금 정산특약 환급금 조회 방법 알려줘? ##Answer: 결제/수납처리 화면에서 계약자ID로 조회하여 진행해야 합니다.","자동차보험"
"##Question: 마일리지 환급금 정산특약 갱신대체 반영안된 보험료 입금시 처리 방법 알려줘? ##Answer: ① 청약접수 & 수납시간 내 입금 : 계약 자동반영 → 미환급 보험료는 5영업일 이후 환급처리② 그 외 : 결제/수납처리(총무), 수납처리요청(취급자) 화면에서 수납 진행  * 미환급 건을 같이 선택하여 처리시에는 가수금 출금 진행 / 미환급 건 선택하지 않고 처리시 영업일 5일 이후 환급진행","자동차보험"
"##Question: 마일리지 환급금 정산특약 수납처리 화면 조회 방법 알려줘? ##Answer: 처리대상 조회일자에 갱신계약 책임개시일이 포함되도록 조회해주세요.* 납부예정일 = 납부기한 이어서 갱신계약의 개시일이 포함되어야 함","자동차보험"
"##Question: 마일리지 환급금 정산특약 신청시 차감전 보험료로 결제되는 경우 알려줘? ##Answer: 아래 두가지 유형일 때 차감전 보험료로 결제가 됩니다.① 모바일 전자서명 후 고객이 휴대폰에서 결제하시는 경우 차감된 보험료로 결제가 불가합니다.② 특약신청 후에 계약자를 변경한 경우 차감된 보험료로 결제가 불가합니다. * 마일리지 정산특약 가입조건 = 동일차량 & 동일계약자로 갱신시에만 가능","자동차보험"
"##Question: 마일리지 환급금 정산특약 차감 받지 못한 보험료 처리 방법 알려줘? ##Answer: ① 환급금 반영일로부터 5영업일 시점에 계약에 입력된 마일리지 환급계좌로 출금됩니다.② 마일리지 종료정산 화면에서 특약을 취소하면, 취소일의 익일에 계약에 입력된 마일리지환급계좌로 출금됩니다.     * 즉시출금을 원하시면, 마일리지 종료정산 화면에서 정산특약을 취소하고 콜로 출금요청 하시기 바랍니다.","자동차보험"
"##Question: 티맵 착한운전 할인특약 알려줘? ##Answer: 티맵 운전습관 앱 사용자 중에서 주행습관이 양호한 고객에게 보험료 할인 혜택을 주는 특약입니다. 2019년 1월 4일 책임개시인 개인용 일반물건 상품에 한해 가입 가능합니다. ","자동차보험"
"##Question: 티맵 착한운전 할인특약 가입조건 알려줘? ##Answer: 아래 조건을 모두 충족하는 경우에 가입 가능합니다. ① 1인한정 또는 부부한정 특약 가입② 마일리지 특약 미가입자③ 보험기간 3개월 이상④ 특약 가입 시점에 티맵 목적지 설정 후 500km 이상 주행⑤ 특약 가입 시점에 티맵 안전운전 점수 71점 이상 달성","자동차보험"
"##Question: 티맵 착한운전 할인특약은 티맵 앱을 사용해야 할인 받는지 알려줘? ##Answer: 티맵 앱은 구글 플레이스토어 혹은 앱스토어에서 검색하여 쉽게 다운받으실 수 있습니다.","자동차보험"
"##Question: 티맵 착한운전 할인특약 가입시 동의절차 필요한지 알려줘? ##Answer: 제휴사(SK티맵)의 정보조회 및 활용을 위한 별개의 동의가 필요합니다. ","자동차보험"
"##Question: 티맵 착한운전 할인특약 동의 문자 발송했는데 조회가 안되는 이유 알려줘? ##Answer: RC님께서 보내시면, 고객님께서 동의처리까지 하셔야 동의가 완료됩니다.고객님 휴대전화로 전달된 링크에 접속하셔서 통신사 인증 후 동의처리하시면 됩니다","자동차보험"
"##Question: 티맵 착한운전 할인특약 가입 점수 알려줘? ##Answer: 제한속도를 잘 지키고, 엑셀과 브레이크를 세게 밟지 않는 등 의식적으로 안전운전 하시면 점수를 높일 수 있습니다. 71점 이상 점수를 달성하신 시점에 특약 가입이 가능하며 남은 보험기간에 대해 보험료 할인을 적용해 드립니다.","자동차보험"
"##Question: 고객이 티맵 앱에서 확인한 점수와 설계화면에 표기되는 점수가 다른 이유 알려줘? ##Answer: 안전운전점수는 회사에서 관여하지 않습니다. SK티맵 자체적으로 어플에서 조회되는 점수와 보험사로 전송하는 점수 항목을 별도관리하고 있습니다. 자세한 내용 확인이 필요하시면 SK티맵으로 문의해보시도록 안내부탁드립니다.  SK티맵 고객센터 1600-5110","자동차보험"
"##Question: 티맵 특약이 ECO마일리지 특약과 중복가입이 안되는 이유 알려줘? ##Answer: ECO마일리지 특약 가입자의 경우 티맵 착한운전 추가 할인 여력이 없어 ECO마일리지 특약과 중복가입이 제한됩니다.운행거리가 적은 고객님께는 ECO마일리지 할인 특약을 추천드리고, 운행거리가 길더라도 운전습관이 좋은 고객님께는 티맵 착한운전 할인특약을 안내해 주시기 바랍니다.","자동차보험"
"##Question: 티맵 착한운전 할인 특약 중도 해지하고 ECO 마일리지 특약에 가입되는지 알려줘? ##Answer: 남은 보험기간이 3개월 이상인 경우 가능합니다. 단, 해지 이후 남은 보험기간에 대해 할인 받았던 보험료가 추징되며 마일리지 환급금은 마일리지 특약을 가입한 기간 동안의 보험료를 기준으로 산정됩니다.","자동차보험"
"##Question: 노블레스 플랜 2 알려줘? ##Answer: 노블레스 플랜 Ⅱ는 기존 노블레스 플랜에 보장 니즈가 높은 자손(자상) 확대형 특약 두가지(안심용품 및 장례용품 지원 특약/상급병실료 특약)를 추가한 플랜입니다. ","자동차보험"
"##Question: 노블레스 플랜 2 장례용품 지원특약 보상 범위 알려줘? ##Answer: 노블레스 플랜 Ⅱ 장례용품 지원특약에서 보상 가능한 피보험자의 범위는 기명피보험자 및 그 가족입니다. 가족은 기명피보험자의 부모, 배우자, 배우자의 부모, 자녀, 사위, 며느리까지 포함됩니다.  ","자동차보험"
"##Question: 노블레스 플랜 2 장례용품 지급 수량 알려줘? ##Answer: 노블레스 플랜 Ⅱ 장례용품 지급 수량 안내해드릴게요.장례용품은 사고당 1개의 용품이 지급됩니다.따라서 2명이 사망한 경우에도 1명만 지급됩니다.   ","자동차보험"
"##Question: 노블레스 플랜 2 장례용품 지급 범위 알려줘? ##Answer: 노블레스 플랜 Ⅱ 장례용품 지급 범위 안내해드릴게요.장례용품은 피보험자가 피보험자동차에 탑승 중 발생한 사고로 사망한 경우 차상해 사고 면부책과 관계없이 발송해 드립니다.따라서 자녀가 운전하여 차상해담보가 면책이 되더라도 장례용품은 발송해드립니다.  ","자동차보험"
"##Question: 노블레스 플랜 2 상급병실료 지원특약 범위는 알려줘? ##Answer: 노블레스 플랜 Ⅱ 상급병실료 지원특약 범위 안내해드릴게요.상급병실료지원 특약은 특실까지 지원됩니다.따라서 1인실을 사용한 경우에도 기준병실과의 병실료 차액을 지급하여 드립니다. ","자동차보험"
"##Question: 노블레스 플랜 2 안심용품지원특약 지원 횟수 알려줘? ##Answer: 노블레스 플랜 Ⅱ 안심용품지원특약 지원 횟수 안내해드릴게요.안심용품 및 장례용품 지원 특약은 보험기간 중 사고가 여러번 발생하더라도 보험기간 중 사고횟수에 제한없이 사고 1건당 1개의 물품을 지급해드립니다.  ","자동차보험"
"##Question: 노블레스 플랜 2 안심용품지원특약 현금수령 알려줘? ##Answer: 노블레스 플랜 Ⅱ 안심용품지원특약 현금수령 안내해드릴게요.안심용품을 현금으로 지급하게 되면, 위로금 특약이 되기 때문에 금융감독원의 상품개발기준을 위배하게 됩니다. 따라서 현금지급은 불가피하게 제한하고 있습니다. 매사고당 동일한 물품을 지급해드립니다.   ","자동차보험"
"##Question: 노블레스 플랜 2 장례용품 대신 대용품이 제공되는 경우 알려줘? ##Answer: 노블레스 플랜 Ⅱ 장례용품 대신 대용품이 제공되는 경우 안내해드릴게요.지연접수 등으로 장례식 기간 동안 장례용품을 발송할 수 없거나, 고객이 장례용품을 원하지 않는 경우 대용품을 제공해드립니다. 대용품은 장례용품과 동일한 30만원 수준의 고급과일바구니와 관엽화분으로 구성되어 있으며,  현금지급은 불가능합니다. 판매시 고객에게 사망 시 장례용품  또는 대용품이 지급됨을 안내하시기 바랍니다.  ","자동차보험"
"##Question: 노블레스 플랜 2 장례용품 지급 절차 알려줘? ##Answer: 노블레스 플랜 Ⅱ 장례용품 지급 절차 안내해드릴게요.장례용품특약은 사망 직후 신속한 지급이 필요합니다.사고가 접수되어 있지 않거나 확인이 늦게 되면  장례용품을 제공할 수 없기 때문에 대용품이 발송됩니다. 인지 즉시 사고담당 보상직원에게 연락을 하면,  신속한 장례용품 발송이 가능합니다. ","자동차보험"
"##Question: 차선이탈경고장치 할인특약 적용 및 가입 대상 알려줘? ##Answer: 개인용 및 업무용 승용차 중 차선이탈경고장치를 장착한 차량은 가입 가능합니다. 단, 최초 출고 시 피보험자동차에 차선이탈경고장치를 장착한 경우에만 가입 가능합니다. 블랙박스 등 탈부착이 가능한 장치에 해당 기능이 포함된 경우나 혹은 최초 출고 이후 사후적으로 장착된 경우는 포함하지 않습니다. ","자동차보험"
"##Question: 차선이탈경고장치 할인특약 배서로 가입 가능한지 알려줘? ##Answer: 2018년 6월 1일 책임개시 계약건부터 가입 가능하므로 개시일 이전 계약의 배서는 불가합니다. 2018년 6월 1일 개시 계약건이라면 출고시 장착 또는 출고시 옵션 장착에 한해 가능하므로 소급하여 적용 가능합니다. ","자동차보험"
"##Question: 차선이탈경고장치 할인특약 가입시 부속붐 체크가 안되는 경우 알려줘? ##Answer: 국산차의 경우 정규차명코드 사용건이라면 해당 부속품이 출고시 장착, 옵션장착, 장착불가로 구분되어 제공됩니다. 장착불가로 구분된 차명코드의 경우 해당 특약 가입이 불가하니, 차명코드상 해당 부속품이 장착 또는 옵션장착으로 구분된 차명코드로 수정 진행하시기 바랍니다. ","자동차보험"
"##Question: 노블레스 플랜 중도배서 가능한지 알려줘? ##Answer: 신계약 설계시에만 플랜 선택 가능한 유형으로 중도 배서는 불가합니다. 더불어, 자동차상해 및 무보험차상해특약 가입금액 7억은 노블레스 플랜을 통해서만 가입 가능하며, 대물10억, 애니카서비스 고급형 및 긴급견인서비스 확대특약은 담보특약으로 배서 가능합니다. ","자동차보험"
"##Question: 마일리지 환급금 정산특약 알려줘? ##Answer: 마일리지 정산 대상 고객이 전계약의 마일리지 정산금액을 별도로 환급처리 받지 않고, 갱신시 신계약 보험료에서 환급금을 차감하여 결제할 수 있는 특약입니다. ","자동차보험"
"##Question: 마일리지 환급금 정산특약 가입 방법 알려줘? ##Answer: 갱신설계에서 설계완료 버튼을 눌렀을 때 뜨는 마일리지 환급금 정산특약 신청 팝업을 통해 가입하거나, 마일리지 관리리스트에서 계약을 선택한 후 하단의 환급금정산특약의 신청/취소 버튼을 통해 가입 가능합니다.","자동차보험"
"##Question: 마일리지 환급금 정산특약 취소 방법 알려줘? ##Answer: 마일리지 관리리스트에서 계약을 선택한 후 하단의 환급금정산특약의 신청/취소 버튼을 통해 취소 가능합니다.","자동차보험"
"##Question: 마일리지 환급금 정산특약 무조건 가입해야 하는지 알려줘? ##Answer: 특약 가입이 가능한 갱신설계에 대해서 신청팝업이 제공되는데, 신청을 하지 않고 닫기 버튼을 눌러 팝업을 닫으시면 특약이 신청되지 않습니다.","자동차보험"
"##Question: 마일리지 환급금 정산특약 가입 여부 확인 방법 알려줘? ##Answer: 마일리지 관리리스트 화면 오른쪽의 ECO 마일리지 환급금 정산특약에서 특약신청여부를 확인할 수 있습니다.","자동차보험"
"##Question: 마일리지 환급금 정산특약 재가입 되는지 알려줘? ##Answer: ① 이미 환급금을 차감해서 갱신계약을 체결한 경우 취소가 불가합니다.② 전계약 환급금이 미처리보험료로 잡힌 경우 취소는 가능하지만 재가입이 불가합니다.③ 전계약 환급금이 미처리보험료로 잡히지 않은 상태에서는 취소 후 특약 재가입이 가능합니다.","자동차보험"
"##Question: 마일리지 환급금 정산특약 가입화면 진행 방법 알려줘? ##Answer: 마일리지 관리리스트 화면 하단의 환급금정산특약 신청/취소 버튼을 통해 특약 신청이 가능합니다. 특약 신청 후 정산자료 등록을 진행하면 종료정산 완료 후 갱신설계시 보험료 차감 확인할 수 있습니다.","자동차보험"
